date;close
2016-12-23;7.739999771118164
2016-12-22;7.760000228881836
2016-12-21;7.869999885559082
2016-12-20;7.909999847412109
2016-12-19;7.920000076293945
2016-12-16;7.940000057220459
2016-12-15;7.920000076293945
2016-12-14;7.949999809265137
2016-12-13;7.940000057220459
2016-12-09;7.909999847412109
2016-12-08;7.900000095367432
2016-12-07;7.889999866485596
2016-12-06;7.880000114440918
2016-12-05;7.840000152587891
2016-12-02;7.849999904632568
2016-12-01;7.789999961853027
2016-11-30;7.769999980926514
2016-11-29;7.889999866485596
2016-11-28;7.75
2016-11-25;7.800000190734863
2016-11-24;7.699999809265137
2016-11-23;7.679999828338623
2016-11-22;7.690000057220459
2016-11-21;7.78000020980835
2016-11-18;7.679999828338623
2016-11-17;7.75
2016-11-16;7.659999847412109
2016-11-15;7.78000020980835
2016-11-14;7.670000076293945
2016-11-11;7.800000190734863
2016-11-10;7.960000038146973
2016-11-09;7.869999885559082
2016-11-08;7.949999809265137
2016-11-07;7.829999923706055
2016-11-04;7.670000076293945
2016-11-03;7.78000020980835
2016-11-02;7.809999942779541
2016-11-01;7.860000133514404
2016-10-31;7.900000095367432
2016-10-28;7.829999923706055
2016-10-27;7.789999961853027
2016-10-26;7.920000076293945
2016-10-25;7.900000095367432
2016-10-24;7.730000019073486
2016-10-21;7.690000057220459
2016-10-20;7.599999904632568
2016-10-19;7.699999809265137
2016-10-18;7.710000038146973
2016-10-17;7.599999904632568
2016-10-14;7.610000133514404
2016-10-13;7.630000114440918
2016-10-12;7.659999847412109
2016-10-11;7.699999809265137
2016-10-10;7.699999809265137
2016-10-07;7.630000114440918
2016-10-06;7.699999809265137
2016-10-05;7.650000095367432
2016-10-04;7.579999923706055
2016-09-30;7.5
2016-09-29;7.619999885559082
2016-09-28;7.519999980926514
2016-09-27;7.590000152587891
2016-09-26;7.690000057220459
2016-09-23;7.670000076293945
2016-09-22;7.800000190734863
2016-09-21;7.760000228881836
2016-09-20;7.800000190734863
2016-09-19;7.829999923706055
2016-09-15;7.840000152587891
2016-09-14;7.889999866485596
2016-09-13;7.940000057220459
2016-09-09;7.949999809265137
2016-09-08;7.949999809265137
2016-09-07;7.900000095367432
2016-09-06;7.869999885559082
2016-09-05;7.889999866485596
2016-09-02;7.75
2016-09-01;7.75
2016-08-30;7.949999809265137
2016-08-29;7.940000057220459
2016-08-26;8
2016-08-25;7.900000095367432
2016-08-24;7.989999771118164
2016-08-23;7.989999771118164
2016-08-22;7.989999771118164
2016-08-19;8
2016-08-18;8
2016-08-17;8.010000228881836
2016-08-16;8.029999732971191
2016-08-15;7.96999979019165
2016-08-12;8
2016-08-11;8
2016-08-10;7.949999809265137
2016-08-09;7.989999771118164
2016-08-08;7.960000038146973
2016-08-05;8
2016-08-04;7.929999828338623
2016-08-03;7.909999847412109
2016-08-02;8.010000228881836
2016-08-01;8.029999732971191
2016-07-29;8.020000457763672
2016-07-28;8.020000457763672
2016-07-27;8.029999732971191
2016-07-26;8.09000015258789
2016-07-25;8.100000381469727
2016-07-22;8.039999961853027
2016-07-21;8.020000457763672
2016-07-20;8.119999885559082
2016-07-19;8.15999984741211
2016-07-18;8.140000343322754
2016-07-15;8.170000076293945
2016-07-14;8.020000457763672
2016-07-13;8.119999885559082
2016-07-12;8.199999809265137
2016-07-11;8.1899995803833
2016-07-08;8.199999809265137
2016-07-07;8.199999809265137
2016-07-06;8.199999809265137
2016-07-05;8.199999809265137
2016-07-04;8.229999542236328
2016-07-01;8.199999809265137
2016-06-30;8.140000343322754
2016-06-27;8.180000305175781
2016-06-24;8.199999809265137
2016-06-23;8.199999809265137
2016-06-21;8.220000267028809
2016-06-20;8.199999809265137
2016-06-17;8.09000015258789
2016-06-16;8.029999732971191
2016-06-15;8.130000114440918
2016-06-14;8
2016-06-13;8.15999984741211
2016-06-10;8.199999809265137
2016-06-09;8.25
2016-06-08;8.270000457763672
2016-06-07;8.390000343322754
2016-06-06;8.420000076293945
2016-06-03;8.270000457763672
2016-06-02;8.270000457763672
2016-06-01;8.229999542236328
2016-05-31;8.15999984741211
2016-05-30;8.229999542236328
2016-05-27;8.270000457763672
2016-05-26;8.369999885559082
2016-05-25;8.300000190734863
2016-05-24;8.3100004196167
2016-05-23;8.470000267028809
2016-05-20;8.4399995803833
2016-05-19;8.479999542236328
2016-05-18;8.65999984741211
2016-05-17;8.529999732971191
2016-05-16;8.449999809265137
2016-05-13;8.489999771118164
2016-05-12;8.819999694824219
2016-05-11;8.850000381469727
2016-05-10;8.800000190734863
2016-05-09;8.760000228881836
2016-05-06;8.670000076293945
2016-05-05;8.529999732971191
2016-05-04;8.539999961853027
2016-05-03;8.779999732971191
2016-04-29;8.930000305175781
2016-04-28;8.899999618530273
2016-04-27;8.949999809265137
2016-04-26;8.970000267028809
2016-04-25;9.010000228881836
2016-04-22;9.050000190734863
2016-04-21;9.010000228881836
2016-04-20;9.029999732971191
2016-04-19;9.079999923706055
2016-04-18;9.15999984741211
2016-04-15;9.170000076293945
2016-04-14;9.149999618530273
2016-04-13;9.149999618530273
2016-04-12;9.140000343322754
2016-04-11;9.119999885559082
2016-04-08;9.130000114440918
2016-04-07;9.119999885559082
2016-04-06;9.010000228881836
2016-04-05;9
2016-04-04;9.130000114440918
2016-04-01;8.989999771118164
2016-03-31;9.020000457763672
2016-03-30;8.970000267028809
2016-03-29;8.949999809265137
2016-03-28;8.899999618530273
2016-03-25;8.890000343322754
2016-03-23;8.949999809265137
2016-03-22;8.949999809265137
2016-03-21;8.949999809265137
2016-03-18;8.90999984741211
2016-03-17;8.880000114440918
2016-03-16;8.819999694824219
2016-03-15;8.729999542236328
2016-03-14;8.800000190734863
2016-03-11;8.8100004196167
2016-03-10;8.779999732971191
2016-03-09;8.699999809265137
2016-03-08;8.779999732971191
2016-03-07;8.829999923706055
2016-03-04;8.75
2016-03-03;8.739999771118164
2016-03-02;8.75
2016-03-01;8.640000343322754
2016-02-29;8.510000228881836
2016-02-26;8.529999732971191
2016-02-25;8.640000343322754
2016-02-24;8.630000114440918
2016-02-23;8.640000343322754
2016-02-22;8.630000114440918
2016-02-19;8.630000114440918
2016-02-18;8.640000343322754
2016-02-17;8.5600004196167
2016-02-16;8.550000190734863
2016-02-15;8.550000190734863
2016-02-12;8.510000228881836
2016-02-11;8.539999961853027
2016-02-10;8.59000015258789
2016-02-09;8.539999961853027
2016-02-08;8.539999961853027
2016-02-05;8.539999961853027
2016-02-04;8.569999694824219
2016-02-03;8.4399995803833
2016-02-02;8.539999961853027
2016-01-29;8.579999923706055
2016-01-28;8.40999984741211
2016-01-27;8.34000015258789
2016-01-26;8.289999961853027
2016-01-22;8.3100004196167
2016-01-21;8.180000305175781
2016-01-20;8.279999732971191
2016-01-19;8.329999923706055
2016-01-18;8.289999961853027
2016-01-15;8.319999694824219
2016-01-14;8.350000381469727
2016-01-13;8.34000015258789
2016-01-12;8.319999694824219
2016-01-11;8.319999694824219
2016-01-08;8.34000015258789
2016-01-07;8.300000190734863
2016-01-06;8.329999923706055
2016-01-05;8.329999923706055
2016-01-04;8.199999809265137
2015-12-31;8.399999618530273
2015-12-30;8.449999809265137
2015-12-29;8.4399995803833
2015-12-28;8.390000343322754
2015-12-23;8.300000190734863
2015-12-22;8.25
2015-12-21;8.210000038146973
2015-12-18;8.279999732971191
2015-12-17;8.40999984741211
2015-12-16;8.3100004196167
2015-12-15;8.180000305175781
2015-12-14;8.25
2015-12-11;8.329999923706055
2015-12-10;8.40999984741211
2015-12-09;8.399999618530273
2015-12-08;8.40999984741211
2015-12-07;8.40999984741211
2015-12-04;8.369999885559082
2015-12-03;8.359999656677246
2015-12-02;8.40999984741211
2015-12-01;8.449999809265137
2015-11-30;8.319999694824219
2015-11-27;8.4399995803833
2015-11-26;8.479999542236328
2015-11-25;8.40999984741211
2015-11-24;8.34000015258789
2015-11-23;8.399999618530273
2015-11-20;8.319999694824219
2015-11-19;8.239999771118164
2015-11-18;8.229999542236328
2015-11-17;8.239999771118164
2015-11-16;8.300000190734863
2015-11-13;8.300000190734863
2015-11-12;8.359999656677246
2015-11-11;8.220000267028809
2015-11-09;8.390000343322754
2015-11-06;8.350000381469727
2015-11-04;8.350000381469727
2015-11-03;8.3100004196167
2015-11-02;8.270000457763672
2015-10-30;8.260000228881836
2015-10-27;8.550000190734863
2015-10-23;8.59000015258789
2015-10-21;8.619999885559082
2015-10-20;8.609999656677246
2015-10-05;8.600000381469727
2015-10-02;8.449999809265137
2015-10-01;8.550000190734863
2015-09-29;8.390000343322754
2015-09-28;8.399999618530273
2015-09-23;8.40999984741211
2015-09-22;8.520000457763672
2015-09-17;8.640000343322754
2015-09-15;8.569999694824219
2015-09-11;8.40999984741211
2015-09-10;8.550000190734863
2015-09-09;8.619999885559082
2015-09-08;8.579999923706055
2015-09-07;8.380000114440918
2015-09-04;8.369999885559082
2015-09-03;8.470000267028809
2015-09-02;8.420000076293945
2015-09-01;8.770000457763672
2015-08-28;8.760000228881836
2015-08-27;8.649999618530273
2015-08-26;8.5
2015-08-14;8.289999961853027
2015-08-11;8.520000457763672
2015-08-07;8.960000038146973
2015-08-05;9.1899995803833
2015-08-04;9.170000076293945
2015-07-29;9.0600004196167
2015-07-28;9.079999923706055
2015-07-16;9.199999809265137
2015-07-13;9.1899995803833
2015-07-10;9.199999809265137
2015-07-08;9.119999885559082
2015-07-03;9.279999732971191
2015-06-29;9.140000343322754
2015-06-26;9.220000267028809
2015-06-25;9.319999694824219
2015-06-24;9.289999961853027
2015-06-23;9.279999732971191
2015-06-17;9.199999809265137
2015-06-10;9.15999984741211
2015-06-09;9.220000267028809
2015-06-08;9.229999542236328
2015-06-05;9.210000038146973
2015-06-04;9.1899995803833
2015-06-03;9.15999984741211
2015-06-02;9.140000343322754
2015-06-01;9.109999656677246
2015-05-29;9.029999732971191
2015-05-28;9.109999656677246
2015-05-27;9.140000343322754
2015-05-26;9.149999618530273
2015-05-25;9.170000076293945
2015-05-22;9.260000228881836
2015-05-21;9.25
2015-05-20;9.369999885559082
2015-05-19;9.34000015258789
2015-05-18;9.359999656677246
2015-05-15;9.319999694824219
2015-05-14;9.279999732971191
2015-05-13;9.260000228881836
2015-05-12;9.279999732971191
2015-05-11;9.319999694824219
2015-05-08;9.289999961853027
2015-05-07;9.149999618530273
2015-05-06;9.210000038146973
2015-05-05;9.25
2015-04-30;9.210000038146973
2015-04-29;9.300000190734863
2015-04-28;9.34000015258789
2015-04-27;9.359999656677246
2015-04-24;9.420000076293945
2015-04-23;9.25
2015-04-22;9.489999771118164
2015-04-21;9.5
2015-04-20;9.479999542236328
2015-04-17;9.489999771118164
2015-04-16;9.449999809265137
2015-04-15;9.34000015258789
2015-04-14;9.380000114440918
2015-04-13;9.449999809265137
2015-04-10;9.369999885559082
2015-04-09;9.489999771118164
2015-04-08;9.550000190734863
2015-04-07;9.550000190734863
2015-04-06;9.5
2015-04-03;9.449999809265137
2015-04-02;9.399999618530273
2015-04-01;9.34000015258789
2015-03-31;9.329999923706055
2015-03-30;9.270000457763672
2015-03-27;9.210000038146973
2015-03-26;9.220000267028809
2015-03-25;9.210000038146973
2015-03-24;9.149999618530273
2015-03-23;9.119999885559082
2015-03-20;9.149999618530273
2015-03-19;9.229999542236328
2015-03-18;9.15999984741211
2015-03-17;9.15999984741211
2015-03-16;9.09000015258789
2015-03-13;9.100000381469727
2015-03-12;9.119999885559082
2015-03-11;9.09000015258789
2015-03-10;9.229999542236328
2015-03-09;9.199999809265137
2015-03-06;9.210000038146973
2015-03-05;9.210000038146973
2015-03-04;9.279999732971191
2015-03-03;9.350000381469727
2015-03-02;9.199999809265137
2015-02-27;9.199999809265137
2015-02-26;9.15999984741211
2015-02-24;9.050000190734863
2015-02-16;9.199999809265137
2015-02-13;9.1899995803833
2015-02-12;9.069999694824219
2015-02-11;9.100000381469727
2015-02-10;9.100000381469727
2015-02-09;9
2015-02-06;8.930000305175781
2015-02-05;8.920000076293945
2015-02-04;8.829999923706055
2015-01-30;8.720000267028809
2015-01-29;8.65999984741211
2015-01-28;8.6899995803833
2015-01-27;8.920000076293945
2015-01-26;8.920000076293945
2015-01-23;9
2015-01-22;8.869999885559082
2015-01-21;8.869999885559082
2015-01-20;8.920000076293945
2015-01-19;8.789999961853027
2015-01-15;8.600000381469727
2015-01-14;8.390000343322754
2015-01-13;8.619999885559082
2015-01-09;8.609999656677246
2015-01-08;8.699999809265137
2015-01-06;8.800000190734863
2014-12-26;9.15999984741211
2014-12-23;8.960000038146973
2014-12-19;8.779999732971191
2014-12-18;8.569999694824219
2014-12-17;8.4399995803833
2014-12-16;8.289999961853027
2014-12-10;8.899999618530273
2014-12-05;8.890000343322754
2014-12-04;8.890000343322754
2014-12-03;8.949999809265137
2014-12-02;9.210000038146973
2014-12-01;9.140000343322754
2014-11-28;9.460000038146973
2014-11-27;9.550000190734863
2014-11-26;9.670000076293945
2014-11-24;9.520000457763672
2014-11-21;9.520000457763672
2014-11-20;9.5600004196167
2014-11-19;9.600000381469727
2014-11-18;9.59000015258789
2014-11-17;9.550000190734863
2014-11-14;9.5600004196167
2014-11-13;9.609999656677246
2014-11-12;9.649999618530273
2014-11-11;9.789999961853027
2014-11-10;9.75
2014-11-07;9.65999984741211
2014-11-06;9.649999618530273
2014-11-05;9.65999984741211
2014-11-04;9.699999809265137
2014-11-03;9.699999809265137
2014-10-31;9.699999809265137
2014-10-30;9.699999809265137
2014-10-28;9.699999809265137
2014-10-27;9.680000305175781
2014-10-24;9.699999809265137
2014-10-22;9.6899995803833
2014-10-21;9.6899995803833
2014-10-20;9.6899995803833
2014-10-17;9.600000381469727
2014-10-16;9.449999809265137
2014-10-08;9.890000343322754
2014-10-03;9.920000076293945
2014-09-30;9.960000038146973
2014-09-29;9.890000343322754
2014-09-25;9.880000114440918
2014-09-22;10.039999961853027
2014-09-17;9.970000267028809
2014-09-15;9.920000076293945
2014-09-12;10
2014-09-05;10.140000343322754
2014-09-04;10.15999984741211
2014-09-03;10.140000343322754
2014-08-29;10.100000381469727
2014-08-26;10.039999961853027
2014-08-20;10.079999923706055
2014-08-19;10.079999923706055
2014-08-18;10.020000457763672
2014-08-15;10.039999961853027
2014-08-14;10
2014-08-13;9.9399995803833
2014-08-12;9.9399995803833
2014-08-11;9.930000305175781
2014-08-08;9.930000305175781
2014-08-07;10
2014-08-05;9.979999542236328
2014-08-01;9.869999885559082
2014-07-31;9.880000114440918
2014-07-24;9.90999984741211
2014-07-23;9.90999984741211
2014-07-22;9.899999618530273
2014-07-21;9.90999984741211
2014-07-18;9.90999984741211
2014-07-17;10
2014-07-16;10
2014-07-14;9.989999771118164
2014-07-11;10
2014-07-10;9.979999542236328
2014-07-09;9.989999771118164
2014-07-07;9.899999618530273
2014-07-04;9.829999923706055
2014-07-03;9.850000381469727
2014-07-02;9.84000015258789
2014-07-01;9.829999923706055
2014-06-30;9.829999923706055
2014-06-27;9.800000190734863
2014-06-26;9.829999923706055
2014-06-25;9.829999923706055
2014-06-24;9.829999923706055
2014-06-23;9.800000190734863
2014-06-20;9.800000190734863
2014-06-19;9.8100004196167
2014-06-18;9.819999694824219
2014-06-17;9.8100004196167
2014-05-29;9.979999542236328
2014-05-28;9.9399995803833
2014-05-27;9.9399995803833
2014-05-26;9.880000114440918
2014-05-23;9.899999618530273
2014-05-22;9.949999809265137
2014-05-21;9.899999618530273
2014-05-20;9.970000267028809
2014-05-19;9.979999542236328
2014-05-16;9.949999809265137
2014-05-15;9.9399995803833
2014-05-14;9.920000076293945
2014-05-12;9.850000381469727
2014-05-09;9.84000015258789
2014-05-08;9.8100004196167
2014-05-07;9.779999732971191
2014-05-06;9.8100004196167
2014-05-05;9.8100004196167
2014-05-02;9.880000114440918
2014-04-30;9.899999618530273
2014-04-29;9.720000267028809
2014-04-28;9.949999809265137
2014-04-25;9.949999809265137
2014-04-24;9.960000038146973
2014-04-23;10
2014-04-22;9.989999771118164
2014-04-21;9.970000267028809
2014-04-18;9.829999923706055
2014-04-17;9.829999923706055
2014-04-16;9.75
2014-04-15;9.789999961853027
2014-04-14;9.770000457763672
2014-04-11;9.760000228881836
2014-04-10;9.75
2014-04-09;9.710000038146973
2014-04-08;9.789999961853027
2014-04-07;9.779999732971191
2014-04-04;9.760000228881836
2014-04-03;9.680000305175781
2014-04-02;9.670000076293945
2014-04-01;9.670000076293945
2014-03-31;9.680000305175781
2014-03-28;9.65999984741211
2014-03-27;9.649999618530273
2014-03-26;9.65999984741211
2014-03-25;9.640000343322754
2014-03-24;9.640000343322754
2014-03-21;9.5600004196167
2014-03-20;9.529999732971191
2014-03-19;9.569999694824219
2014-03-18;9.59000015258789
2014-03-17;9.550000190734863
2014-03-14;9.5
2014-03-13;9.510000228881836
2014-03-12;9.510000228881836
2014-03-11;9.59000015258789
2014-03-10;9.65999984741211
2014-03-07;9.739999771118164
2014-03-06;9.699999809265137
2014-03-05;9.649999618530273
2014-03-04;9.670000076293945
2014-03-03;9.720000267028809
2014-02-28;9.729999542236328
2014-02-27;9.680000305175781
2014-02-26;9.649999618530273
2014-02-25;9.729999542236328
2014-02-24;9.75
2014-02-21;9.760000228881836
2014-02-20;9.75
2014-02-19;9.75
2014-02-18;9.75
2014-02-17;9.75
2014-02-14;9.789999961853027
2014-02-13;9.760000228881836
2014-02-12;9.800000190734863
2014-02-11;9.819999694824219
2014-02-10;9.819999694824219
2014-02-07;9.800000190734863
2014-02-06;9.699999809265137
2014-02-05;9.630000114440918
2014-02-04;9.5600004196167
2014-02-03;9.630000114440918
2014-01-30;9.630000114440918
2014-01-29;9.600000381469727
2014-01-28;9.579999923706055
2014-01-27;9.470000267028809
2014-01-24;9.670000076293945
2014-01-23;9.760000228881836
2014-01-22;9.779999732971191
2014-01-21;9.859999656677246
2014-01-20;9.8100004196167
2014-01-16;9.800000190734863
2014-01-15;9.8100004196167
2014-01-13;9.869999885559082
2014-01-10;9.8100004196167
2014-01-09;9.84000015258789
2014-01-08;9.8100004196167
2014-01-07;9.949999809265137
2014-01-06;9.930000305175781
2014-01-03;9.90999984741211
2014-01-02;9.930000305175781
2013-12-31;9.979999542236328
2013-12-30;10.039999961853027
2013-12-27;9.949999809265137
2013-12-26;10.039999961853027
2013-12-24;9.949999809265137
2013-12-23;9.949999809265137
2013-12-20;10.020000457763672
2013-12-19;10.100000381469727
2013-12-18;10.100000381469727
2013-12-17;10.020000457763672
2013-12-16;9.979999542236328
2013-12-13;10.020000457763672
2013-12-12;10.020000457763672
2013-12-11;10.0600004196167
2013-12-10;10
2013-12-09;9.949999809265137
2013-12-06;9.829999923706055
2013-12-05;9.850000381469727
2013-12-04;9.880000114440918
2013-12-03;9.829999923706055
2013-12-02;9.819999694824219
2013-11-29;9.779999732971191
2013-11-28;9.680000305175781
2013-11-27;9.550000190734863
2013-11-26;9.59000015258789
2013-11-25;9.609999656677246
2013-11-22;9.59000015258789
2013-11-21;9.550000190734863
2013-11-20;9.5600004196167
2013-11-19;9.649999618530273
2013-11-18;9.829999923706055
2013-11-15;9.770000457763672
2013-11-14;9.699999809265137
2013-11-13;9.729999542236328
2013-11-12;9.850000381469727
2013-11-11;9.90999984741211
2013-11-08;9.890000343322754
2013-11-07;9.90999984741211
2013-11-06;9.859999656677246
2013-11-04;9.869999885559082
2013-11-01;9.789999961853027
2013-10-31;9.760000228881836
2013-10-30;9.819999694824219
2013-10-29;9.8100004196167
2013-10-28;9.960000038146973
2013-10-25;9.979999542236328
2013-10-24;9.970000267028809
2013-10-23;9.960000038146973
2013-10-22;9.949999809265137
2013-10-21;9.989999771118164
2013-10-18;9.930000305175781
2013-10-17;9.930000305175781
2013-10-16;9.9399995803833
2013-10-14;10
2013-10-11;10
2013-10-10;9.899999618530273
2013-10-09;9.850000381469727
2013-10-08;9.869999885559082
2013-10-07;9.890000343322754
